		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
100000000  269  231  223  241  239  247  251  253  5.963644 0.651304 SUCCESS  74
100010000  247  235  223  259  240  264  257  254  6.076975 0.638610 SUCCESS  75
100100000  279  234  284  229  212  252  244  226 19.319748 0.013240 SUCCESS  76
100101000  228  242  246  243  252  240  239  256  2.184533 0.974825 SUCCESS  77
100110000  254  227  246  243  237  256  240  245  2.563715 0.958694 SUCCESS  78
100111000  232  259  263  250  209  245  242  268 10.880300 0.208574 SUCCESS  79
101000000  249  254  234  239  243  241  243  243  1.116892 0.997397 SUCCESS  80
101000100  251  246  238  234  218  248  265  255  6.110868 0.634814 SUCCESS  81
101001000  253  221  260  260  242  267  274  243 10.757437 0.215826 SUCCESS  82
101001100  260  219  243  256  240  255  223  242  6.827924 0.555307 SUCCESS  83
101010000  225  253  263  256  257  227  234  214 10.214083 0.250320 SUCCESS  84
101010100  256  276  246  244  222  249  247  264  8.800095 0.359440 SUCCESS  85
101011000  224  260  233  239  273  226  250  238  8.648634 0.372798 SUCCESS  86
101011100  237  254  227  253  238  246  241  247  2.454621 0.963813 SUCCESS  87
101100000  249  234  259  220  250  228  252  233  5.973176 0.650237 SUCCESS  88
101100100  248  234  253  240  247  227  247  235  2.569011 0.958435 SUCCESS  89
101101000  235  246  258  251  235  246  249  258  2.667514 0.953462 SUCCESS  90
101101100  250  245  237  247  219  237  239  250  3.546623 0.895541 SUCCESS  91
101110000  237  245  251  251  264  244  240  237  2.579603 0.957915 SUCCESS  92
101110100  256  233  256  240  240  257  242  269  5.206339 0.735312 SUCCESS  93
101111000  243  229  235  233  244  257  235  233  3.431174 0.904465 SUCCESS  94
101111100  252  261  244  248  236  253  241  252  2.450384 0.964004 SUCCESS  95
110000000  263  232  238  275  255  249  246  233  7.470839 0.486786 SUCCESS  96
110000010  239  247  249  234  210  250  236  257  6.743191 0.564577 SUCCESS  97
110000100  233  243  255  234  248  228  250  231  3.506375 0.898694 SUCCESS  98
110001000  256  230  219  246  249  253  245  243  4.575075 0.801876 SUCCESS  99
110001010  230  259  219  236  258  218  278  241 13.347101 0.100452 SUCCESS 100
110010000  258  251  270  256  237  220  235  225  9.033112 0.339510 SUCCESS 101
110010010  247  254  242  249  275  233  233  245  5.658603 0.685412 SUCCESS 102
110010100  229  232  253  241  241  240  234  254  2.928069 0.938790 SUCCESS 103
110011000  245  258  265  258  263  258  248  255  6.370364 0.605820 SUCCESS 104
110011010  220  282  234  234  234  241  222  251 12.161893 0.144125 SUCCESS 105
110100000  240  257  232  237  233  268  238  250  4.856813 0.772765 SUCCESS 106
110100010  223  256  231  236  255  259  252  245  5.202102 0.735773 SUCCESS 107
110100100  274  245  241  234  221  240  258  239  7.524857 0.481202 SUCCESS 108
110101000  214  257  252  244  253  219  224  222 11.607948 0.169572 SUCCESS 109
110101010  236  267  228  251  226  253  251  254  6.137347 0.631850 SUCCESS 110
110101100  246  249  248  249  272  236  255  233  4.876938 0.770645 SUCCESS 111
110110000  253  227  234  241  256  236  251  226  4.521057 0.807323 SUCCESS 112
110110010  257  220  258  238  233  254  233  248  5.668136 0.684349 SUCCESS 113
110110100  258  238  215  254  242  264  246  248  6.752724 0.563532 SUCCESS 114
110111000  231  252  248  261  262  237  243  233  4.361123 0.823161 SUCCESS 115
110111010  260  248  262  245  238  227  245  246  3.907799 0.865345 SUCCESS 116
110111100  239  226  237  226  231  270  230  225  9.071242 0.336322 SUCCESS 117
111000000  262  222  231  293  260  257  238  224 17.922706 0.021813 SUCCESS 118
111000010  222  235  270  220  259  235  247  245  9.057472 0.337471 SUCCESS 119
111000100  261  229  249  259  241  235  245  241  3.652540 0.887034 SUCCESS 120
111000110  229  233  220  247  243  247  214  271 10.939613 0.205144 SUCCESS 121
111001000  256  249  249  243  231  234  238  257  2.829566 0.944593 SUCCESS 122
111001010  237  206  253  249  254  243  232  248  7.912512 0.442063 SUCCESS 123
111001100  247  236  252  240  263  259  230  262  5.295309 0.725597 SUCCESS 124
111010000  248  249  242  212  260  244  245  245  5.630006 0.688598 SUCCESS 125
111010010  275  221  234  237  242  258  240  251  8.060796 0.427554 SUCCESS 126
111010100  206  264  252  276  254  237  245  258 13.845969 0.085870 SUCCESS 127
111010110  245  236  265  245  271  236  249  227  6.815214 0.556695 SUCCESS 128
111011000  259  229  217  262  263  235  241  234  8.715361 0.366874 SUCCESS 129
111011010  267  239  245  253  222  241  239  243  4.897062 0.768520 SUCCESS 130
111011100  232  248  230  255  242  205  235  255  9.391110 0.310384 SUCCESS 131
111100000  257  231  239  292  229  269  237  244 15.059776 0.057994 SUCCESS 132
111100010  263  262  261  238  249  221  256  239  7.303491 0.504270 SUCCESS 133
111100100  251  282  254  242  228  249  243  237  8.132819 0.420605 SUCCESS 134
111100110  247  242  252  228  279  268  225  242 10.555135 0.228201 SUCCESS 135
111101000  237  240  224  216  253  255  251  248  6.452979 0.596628 SUCCESS 136
111101010  215  269  250  259  242  272  264  254 12.696773 0.122717 SUCCESS 137
111101100  244  218  231  254  264  265  234  245  7.991950 0.434257 SUCCESS 138
111101110  233  246  247  257  232  213  244  243  6.009188 0.646203 SUCCESS 139
111110000  234  230  237  268  234  242  264  250  6.182891 0.626754 SUCCESS 140
111110010  227  250  242  250  240  238  263  250  3.440706 0.903742 SUCCESS 141
111110100  257  213  229  237  234  250  248  213 10.739431 0.216905 SUCCESS 142
111110110  233  227  244  260  250  234  246  250  3.576280 0.893190 SUCCESS 143
111111000  242  228  240  236  234  249  270  245  4.847281 0.773767 SUCCESS 144
111111010  233  241  235  229  230  227  241  221  6.282453 0.615625 SUCCESS 145
111111100  239  236  249  218  252  231  257  237  5.293190 0.725829 SUCCESS 146
111111110  243  236  238  217  274  239  245  217 10.574201 0.227012 SUCCESS 147

